read_id	chr_end	read_length	telo_side	anchor_start	anchor_end	spacer_start	spacer_end	spacer_size	spacer_source	spacer_plurality_source	spacer_switch_pos	spacer_best_identity	spacer_second_best_identity	spacer_confidence	spacer_recombination	spacer_quick_check_skipped	x_element_start	x_element_end	x_element_size	x_element_source	x_element_switch_pos	x_element_best_identity	x_element_second_best_identity	x_element_confidence	x_element_recombination	x_element_cluster_id	y_prime_count_on_read	y_prime_observed_array	y_prime_positions	y_prime_start	y_prime_end	y_prime_size	y_prime_recombination_status	y_prime_divergence_idx	y_prime_expected_at_divergence	y_prime_found_at_divergence	y_prime_downstream_consistent	y_prime_compatible_ends	y_prime_gained_segment	y_prime_fingerprint_window	y_prime_fingerprint_len	y_prime_fingerprint_kind	y_prime_array_matches	y_prime_self_match	y_prime_fingerprint_source	y_prime_fingerprint_specificity	y_prime_path	y_prime_path_n_segments	y_prime_path_primary_donor	y_prime_path_primary_len	y_prime_path_circles	y_prime_path_its_verified	y_prime_path_its_checked	recombination_source	recombination_detected	overall_confidence	cross_feature_consistent	cross_feature_detail	is_complex_event	confidence_factors	source_votes	source_tie	source_resolution	recombination_mechanism	y_prime_donor	telomere_end_confirmed	telomere_repeat_length	y_prime_probe_count	y_prime_tail_bp	qc_flags
SRR33298447.148608	chr1R	59679	beginning	56261	59679	31281	56261	24980	chr1R	chr1R	-1	99.76	0.0	0.95	no_change	False	30546	31281	735	chr1R	-1	100.0	90.82	0.959	no_change	ID15	5	ID2,ID1,ID2,ID1,ID2	ID2:25007-30495;ID1:18202-24844;ID2:12568-18051;ID1:5760-12405;ID2:134-5613	134	30495	30361	Y' Gain	0		ID2	True	chr12L,chr13L,chr8L,chr8R	ID2,ID1,ID2,ID1,ID2	ID2,ID1,ID2,ID1,ID2	5	periodic	chr13L:periodic;chr14L:periodic	False	chr13L	1.0	chr13L[1-2]:ID2,ID1,ID2,ID1,ID2(circ x2.5 strong)	1	chr13L	5	chr13L[1-2]:ID2,ID1x2.5:strong	4	4	chr13L	True	0.66	True	y_prime=chr13L; y_prime_compatible=chr12L,chr13L,chr8L,chr8R; y_prime_array_matches=chr13L:periodic,chr14L:periodic; y_prime_status=Y' Gain; y_prime_path=chr13L[1-2]:ID2,ID1,ID2,ID1,ID2(circ x2.5 strong)	False	base=0.60, complexity=1.10	chr13L=1.00	False	arm	donor_transfer	chr13L	True	98.0	5.0	134	
SRR33298447.151907	chr2L	35172	beginning	30135	35172	26136	30135	3999	chr2L	chr2L	-1	97.11	0.0	0.95	no_change	False	25379	26136	757	chr2L	-1	99.34	91.43	0.8895	no_change	ID16	4	ID4,ID1,ID2,ID1	ID4:19402-25378;ID1:12598-19239;ID2:6955-12445;ID1:159-6804	159	25378	25219	Y' Gain	1		ID1	True	chr2L,chr6L	ID1,ID2,ID1	ID1,ID2,ID1	3	contiguous	chr13L:contiguous;chr14L:rotation	False	chr13L	1.0	chr13L[2-3]:ID1,ID2,ID1(circ x1.5 moderate | alt chr13L[2-3] + chr13L[2])	1	chr13L	3	chr13L[2-3]:ID1,ID2x1.5:moderate	1	2	chr13L	True	0.66	True	y_prime=chr13L; y_prime_compatible=chr2L,chr6L; y_prime_array_matches=chr13L:contiguous,chr14L:rotation; y_prime_status=Y' Gain; y_prime_path=chr13L[2-3]:ID1,ID2,ID1(circ x1.5 moderate | alt chr13L[2-3] + chr13L[2])	False	base=0.60, complexity=1.10	chr13L=1.00	False	arm	donor_transfer	chr13L	True	124.0	4.0	159	
SRR33298447.149253	chr2R	46270	beginning	41239	46270	31263	41239	9976	chr2R	chr2R	-1	98.91	0.0	0.95	no_change	False	30512	31263	751	chr2R	-1	99.6	90.05	0.9737	no_change	ID1	5	ID2,ID1,ID2,ID2,ID1	ID2:24992-30458;ID1:18180-24826;ID2:12559-18028;ID2:6934-12395;ID1:127-6771	127	30458	30331	Y' Gain	0		ID2	True	chr12L,chr13L,chr8L,chr8R	ID2,ID1,ID2,ID2,ID1	ID2,ID1,ID2,ID2	4	contiguous	chr14L:rotation	False	chr14L	1.0	chr13L[1-3]:ID2,ID1,ID2,ID2,ID1(circ x1.7 strong)	1	chr13L	5	chr13L[1-3]:ID2,ID1,ID2x1.7:strong	4	4	chr14L	True	0.66	True	y_prime=chr14L; y_prime_compatible=chr12L,chr13L,chr8L,chr8R; y_prime_array_matches=chr14L:rotation; y_prime_status=Y' Gain; y_prime_path=chr13L[1-3]:ID2,ID1,ID2,ID2,ID1(circ x1.7 strong)	False	base=0.60, complexity=1.10	chr14L=1.00	False	arm	donor_transfer	chr14L	True	87.0	5.0	127	
SRR33298447.460402	chr2R	40566	end	0	5033	5033	14985	9952	chr2R	chr2R	-1	97.21	0.0	0.95	no_change	False	14985	15743	758	chr2R	-1	99.08	89.57	0.9663	no_change	ID1	4	ID2,ID1,ID2,ID1	ID2:15798-21268;ID1:21429-28052;ID2:28202-33667;ID1:33821-40433	15798	40433	24635	Y' Gain	0		ID2	True	chr12L,chr13L,chr8L,chr8R	ID2,ID1,ID2,ID1	ID2,ID1,ID2,ID1	4	contiguous	chr13L:contiguous;chr14L:periodic	False	chr13L	1.0	chr13L[2-3]:ID2,ID1,ID2,ID1(circ x2.0 moderate | alt chr13L[1-3] + chr13L[2])	1	chr13L	4	chr13L[2-3]:ID2,ID1x2.0:moderate	3	3	chr13L	True	0.66	True	y_prime=chr13L; y_prime_compatible=chr12L,chr13L,chr8L,chr8R; y_prime_array_matches=chr13L:contiguous,chr14L:periodic; y_prime_status=Y' Gain; y_prime_path=chr13L[2-3]:ID2,ID1,ID2,ID1(circ x2.0 moderate | alt chr13L[1-3] + chr13L[2])	False	base=0.60, complexity=1.10	chr13L=1.00	False	arm	donor_transfer	chr13L	True	124.0	4.0	133	
SRR33298447.474364	chr2R	31961	beginning	26929	31961	16958	26929	9971	chr2R	chr2R	-1	97.84	0.0	0.95	no_change	False	16507	16958	451	chr8L	-1	93.23	89.5	0.6403	full_switch	ID27	3	ID2,ID2,ID2	ID2:11395-16413;ID2:5765-11235;ID2:143-5601	143	16413	16270	Y' Gain	0		ID2	True	chr12L,chr13L,chr8L,chr8R	ID2,ID2,ID2	ID2,ID2,ID2	3	contiguous	chr14L:contiguous	False	chr14L	1.0	chr13L?[1]:ID2,ID2,ID2(circ x3.0 moderate)	1		3		2	2	chr8L	True	0.4482	False	x_element=chr8L; y_prime=chr14L; y_prime_compatible=chr12L,chr13L,chr8L,chr8R; y_prime_array_matches=chr14L:contiguous; y_prime_status=Y' Gain; y_prime_path=chr13L?[1]:ID2,ID2,ID2(circ x3.0 moderate)	True	base=0.64, complexity=0.70	chr8L=0.50	False	arm	subtelomere_switch	chr14L	True	102.0	3.0	143	
SRR33298447.9362	chr3R	66944	beginning	61909	66944	51898	61909	10011	chr3R	chr3R	-1	98.2	0.0	0.95	no_change	False	51190	51898	708	chr3R	-1	91.2	83.51	0.8065	no_change	ID18	8	ID3,ID1,ID2,ID1,ID1,ID2,ID1,ID2	ID3:44362-51032;ID1:37536-44197;ID2:31899-37384;ID1:25084-31738;ID1:18266-24914;ID2:12627-18114;ID1:5818-12464;ID2:177-5667	177	51032	50855	Y' Gain	0		ID3	True	chr10L,chr9L	ID3,ID1,ID2,ID1,ID1,ID2,ID1,ID2	ID1,ID2,ID1,ID1,ID2,ID1	6	periodic	chr13L:periodic;chr14L:periodic	False		0.5	chr10L|chr9L:ID3 > chr13L[2-4]:ID1,ID2,ID1 > chr13L[1-2]:ID1,ID2,ID1,ID2(circ x2.0 moderate | alt chr13L[2-4] + chr13L[1])	3	chr13L	4	chr13L[1-2]:ID1,ID2x2.0:moderate	5	7	chr13L	True	0.33	True	y_prime=chr13L; y_prime_compatible=chr10L,chr9L; y_prime_array_matches=chr13L:periodic,chr14L:periodic; y_prime_status=Y' Gain; y_prime_path=chr10L|chr9L:ID3 > chr13L[2-4]:ID1,ID2,ID1 > chr13L[1-2]:ID1,ID2,ID1,ID2(circ x2.0 moderate | alt chr13L[2-4] + chr13L[1])	False	base=0.30, complexity=1.10	chr13L=1.00	False	arm	donor_transfer	chr13L	True	141.0	8.0	177	
SRR33298447.180074	chr3R	51954	end	0	5036	5036	15029	9993	chr3R	chr3R	-1	99.15	0.0	0.95	no_change	False	15029	15738	709	chr3R	-1	99.86	88.2	1.0	no_change	ID18	6	ID2,ID1,ID2,ID2,ID1,ID2	ID2:15801-21277;ID1:21440-28090;ID2:28242-33725;ID2:33881-39371;ID1:39534-46170;ID2:46324-51811	15801	51811	36010	Y' Gain	0		ID2	True	chr12L,chr13L,chr8L,chr8R	ID2,ID1,ID2,ID2,ID1,ID2	ID2,ID1,ID2,ID2,ID1,ID2	6	periodic	chr13L:periodic;chr14L:periodic	False		0.5	chr13L[1-3]:ID2,ID1,ID2,ID2,ID1,ID2(circ x2.0 strong)	1	chr13L	6	chr13L[1-3]:ID2,ID1,ID2x2.0:strong	5	5	chr13L	True	0.33	True	y_prime=chr13L; y_prime_compatible=chr12L,chr13L,chr8L,chr8R; y_prime_array_matches=chr13L:periodic,chr14L:periodic; y_prime_status=Y' Gain; y_prime_path=chr13L[1-3]:ID2,ID1,ID2,ID2,ID1,ID2(circ x2.0 strong)	False	base=0.30, complexity=1.10	chr13L=1.00	False	arm	donor_transfer	chr13L	True	135.0	6.0	143	
SRR33298447.490300	chr3R	47519	beginning	42478	47519	32469	42478	10009	chr3R	chr3R	-1	99.43	0.0	0.95	no_change	False	31761	32469	708	chr3R	-1	99.72	88.07	1.0	no_change	ID18	5	ID2,ID1,ID2,ID1,ID1	ID2:26213-31704;ID1:19399-26049;ID2:13774-19248;ID1:6959-13604;ID1:136-6794	136	31704	31568	Y' Gain	0		ID2	True	chr12L,chr13L,chr8L,chr8R	ID2,ID1,ID2,ID1,ID1	ID2,ID1,ID2,ID1	4	contiguous	chr13L:contiguous;chr14L:periodic	False	chr13L	1.0	chr12L|chr14L|chr8L|chr8R:ID2 > chr13L[2-4]:ID1,ID2,ID1,ID1(circ x1.3 moderate | alt chr13L[2-4] + chr13L[2])	2	chr13L	4	chr13L[2-4]:ID1,ID2,ID1x1.3:moderate	3	4	chr13L	True	0.66	True	y_prime=chr13L; y_prime_compatible=chr12L,chr13L,chr8L,chr8R; y_prime_array_matches=chr13L:contiguous,chr14L:periodic; y_prime_status=Y' Gain; y_prime_path=chr12L|chr14L|chr8L|chr8R:ID2 > chr13L[2-4]:ID1,ID2,ID1,ID1(circ x1.3 moderate | alt chr13L[2-4] + chr13L[2])	False	base=0.60, complexity=1.10	chr13L=1.00	False	arm	donor_transfer	chr13L	True	101.0	5.0	136	
SRR33298447.318447	chr5R	60702	end	0	5036	5036	6523	1487	chr5R	chr5R	-1	99.53	0.0	0.95	no_change	False	6523	7147	624	chr5R	-1	99.68	92.62	0.8501	no_change	ID22	9	ID1,ID2,ID1,ID2,ID2,ID2,ID2,ID2,ID4	ID1:7163-13838;ID2:13993-19477;ID1:19640-26282;ID2:26450-31943;ID2:32101-37560;ID2:37737-43212;ID2:43363-48839;ID2:49029-54511;ID4:54673-60591	7163	60591	53428	Y' Gain	1		ID2	True	chr14L,chr15R,chr16L,chr4R,chr5R,chr7R	ID2,ID1,ID2,ID2,ID2,ID2,ID2,ID4	ID2,ID1,ID2,ID2	4	contiguous	chr14L:rotation	False	chr14L	1.0	chr14L[2-3]:ID2,ID1,ID2(circ x1.5 moderate | alt chr14L[3] + chr14L[2-3]) > chr14L[3-4]:ID2,ID2,ID2(circ x1.5 moderate | alt chr14L[3-4] + chr14L[3]) > chr13L?[1]:ID2 > chr2L|chr6L:ID4	4	chr14L	3	chr14L[2-3]:ID2,ID1x1.5:moderate;chr14L[3-4]:ID2,ID2x1.5:moderate	5	7	chr14L	True	0.66	True	supplementary=chr14; y_prime=chr14L; y_prime_compatible=chr14L,chr15R,chr16L,chr4R,chr5R; y_prime_array_matches=chr14L:rotation; y_prime_status=Y' Gain; y_prime_path=chr14L[2-3]:ID2,ID1,ID2(circ x1.5 moderate | alt chr14L[3] + chr14L[2-3]) > chr14L[3-4]:ID2,ID2,ID2(circ x1.5 moderate | alt chr14L[3-4] + chr14L[3]) > chr13L?[1]:ID2 > chr2L|chr6L:ID4	False	base=0.60, complexity=1.10	chr14L=1.00;chr14=0.25	False	arm	donor_transfer	chr14L	False	98.0	9.0	111	
SRR33298447.508772	chr7R	44486	beginning	39451	44486	31179	39451	8272	chr7R	chr7R	-1	99.37	0.0	0.95	no_change	False	30471	31179	708	chr7R	-1	99.44	88.78	1.0	no_change	ID26	5	ID1,ID2,ID1,ID2,ID2	ID1:23828-30548;ID2:18206-23676;ID1:11397-18043;ID2:5759-11245;ID2:105-5591	105	30548	30443	Y' Gain	1		ID2	True	chr14L,chr15R,chr16L,chr4R,chr5R,chr7R	ID2,ID1,ID2,ID2	ID2,ID1,ID2,ID2	4	contiguous	chr14L:rotation	False	chr14L	1.0	chr13L[1-3]:ID2,ID1,ID2,ID2(circ x1.3 moderate | alt chr13L[1-3] + chr13L[1])	1	chr13L	4	chr13L[1-3]:ID2,ID1,ID2x1.3:moderate	3	3	chr14L	True	0.66	True	y_prime=chr14L; y_prime_compatible=chr14L,chr15R,chr16L,chr4R,chr5R; y_prime_array_matches=chr14L:rotation; y_prime_status=Y' Gain; y_prime_path=chr13L[1-3]:ID2,ID1,ID2,ID2(circ x1.3 moderate | alt chr13L[1-3] + chr13L[1])	False	base=0.60, complexity=1.10	chr14L=1.00	False	arm	donor_transfer	chr14L	True	54.0	5.0	105	
