read_id	PD	chr_end	paper_switch	n_copies	orient_used	kept_native	ids	variants	path	blocks	n_blocks	our_switch
1a7a787b-ba2f-423a-ab43-182094eeb368	33	chr13L	N	6	rev	1	ID7,ID8,ID7,ID8,ID7,ID8	ID7_Yellow,ID8_Brown,ID7_Yellow,ID8_Brown,ID7_Yellow,ID8_Brown	self[3-4]:ID8_Brown,ID7_Yellow,ID8_Brown,ID7_Yellow,ID8_Brown(circ x2.5 strong)	chr13L	1	False
1ade0ef9-4965-46b1-b078-8d6330fb0224	28	chr8R	N	4	rev	1	ID1,ID8,ID7,ID7	ID1_Gray,ID8_Brown,ID7_Yellow,ID7_Yellow	chr13L[4]:ID8_Brown > chr13L[1]:ID7_Yellow > chr13L[1]:ID7_Yellow	chr13L	1	False
1af7cb32-493e-4deb-aabe-deabfe3a231e	33	chr12R	N	9	rev	6	ID1,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2	ID1_Gray,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light	chr13L?[2]:ID2_Red-Light,ID2_Red-Light,ID2_Red-Light(circ x3.0 moderate)	chr13L	1	False
1b102e6e-7032-40fd-a182-3872644d83e2	28	chr8L	N	4	rev	1	ID1,ID3,ID3,ID3	ID1_Gray,ID3_Orange,ID3_Orange,ID3_Orange	chr14L[3-5]:ID3_Orange,ID3_Orange,ID3_Orange	chr14L	1	False
1d2064f8-a75b-4459-8359-82a4d88ad263	28	chr2L	N	3	fwd	1	ID4,ID2,ID2	ID4_Green-Light,ID2_Red-Light,ID2_Red-Light	chr12R|chr13L|chr14L|chr4R:ID2_Red-Light > chr12R|chr13L|chr14L|chr4R:ID2_Red-Light	chr12R|chr13L|chr14L|chr4R	1	False
1deb3eb7-f829-4a5e-b0cc-d77d26f07247	33	chr14R	N	5	fwd	1	ID6,ID3,ID3,ID3,ID3	ID6_Purple-Neutral,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange	chr14L[3]:ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange(circ x4.0 moderate | alt chr14L[3-5] + chr14L[3])	chr14L	1	False
20315363-0b9c-4d84-9050-d6ec9800dd97	33	chr2R	N	4	rev	0	ID7,ID8,ID7,ID8	ID7_Yellow,ID8_Brown,ID7_Yellow,ID8_Brown	chr13L[3-4]:ID7_Yellow,ID8_Brown,ID7_Yellow,ID8_Brown(circ x2.0 moderate | alt chr13L[3-4] + chr13L[3-4])	chr13L	1	False
2046e7f3-dd67-4490-8691-35f163b275fa	28	chr12R	N	8	rev	6	ID1,ID2,ID2,ID2,ID2,ID2,ID2,ID2	ID1_Gray,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light	self[2-3]:ID2_Red-Light,ID2_Red-Light	chr12R	1	False
20d22bef-9127-4e7c-9981-ab8803b5ccfe	28	chr13L	Y	7	fwd	1	ID7,ID2,ID8,ID2,ID8,ID2,ID8	ID7_Yellow,ID2_Red-Dark,ID8_Brown,ID2_Red-Dark,ID8_Brown,ID2_Red-Light,ID8_Brown	chr15R[1]:ID2_Red-Dark > self[4]:ID8_Brown > chr15R[1]:ID2_Red-Dark > self[4]:ID8_Brown > chr12R|chr4R:ID2_Red-Light > self[4]:ID8_Brown	chr15R > chr13L > chr15R > chr13L > chr12R|chr4R > chr13L	6	True
229119b7-9a32-486c-bb39-22c4142c8ebd	28	chr13R	Y	2	fwd	0	ID4,ID2	ID4_Green-Light,ID2_Red-Light	chr2L[1]:ID4_Green-Light > chr12R|chr13L|chr14L|chr4R:ID2_Red-Light	chr2L > chr12R|chr13L|chr14L|chr4R	2	True
22bf86a0-91df-47a9-ab42-38e09fdbbb93	28	chr7L	N	4	fwd	0	ID7,ID8,ID7,ID8	ID7_Yellow,ID8_Brown,ID7_Yellow,ID8_Brown	chr13L[3-4]:ID7_Yellow,ID8_Brown,ID7_Yellow,ID8_Brown(circ x2.0 moderate | alt chr13L[3-4] + chr13L[3-4])	chr13L	1	False
22cafc17-419f-49f3-bf09-c98838ab00cb	33	chr12L	N	3	fwd	1	ID1,ID2,ID2	ID1_Gray,ID2_Red-Light,ID2_Red-Light	chr13L?[2]:ID2_Red-Light > chr12R|chr13L|chr14L|chr4R:ID2_Red-Light	chr13L	1	False
238d4600-d3ce-4e2b-9d29-2b6e3ba99697	28	chr6L	N	5	fwd	1	ID4,ID2,ID2,ID2,ID2	ID4_Green-Dark,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light	chr12R[2-5]:ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light	chr12R	1	False
245d594e-f53d-45d0-94d4-96d8ecfb21e4	28	chr14R	Y	4	rev	0	ID5,ID3,ID3,ID3	ID5_Blue-Dark,ID3_Orange,ID3_Orange,ID3_Orange	chr16L|chr7R:ID5_Blue-Dark > chr14L[3-5]:ID3_Orange,ID3_Orange,ID3_Orange	chr16L|chr7R > chr14L	2	True
2575a19e-80f7-4b53-b06b-724644497c0d	28	chr7R	N	3	rev	1	ID5,ID7,ID8	ID5_Blue-Dark,ID7_Yellow,ID8_Brown	chr13L[3-4]:ID7_Yellow,ID8_Brown	chr13L	1	False
26b2e640-3106-41b9-858c-66970f5baa07	28	chr16R	N	4	rev	1	ID1,ID2,ID2,ID2	ID1_Gray,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light	chr12R|chr4R:ID2_Red-Light,ID2_Red-Light,ID2_Red-Light	chr12R|chr4R	1	False
2b689fd0-909d-4969-93ea-42a1ebd2d957	28	chr16R	N	4	rev	1	ID1,ID2,ID2,ID2	ID1_Gray,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light	chr12R|chr4R:ID2_Red-Light,ID2_Red-Light,ID2_Red-Light	chr12R|chr4R	1	False
2c067fcb-1b1d-45d1-a423-626837c6ae25	33	chr10R	N	4	fwd	0	ID7,ID8,ID7,ID8	ID7_Yellow,ID8_Brown,ID7_Yellow,ID8_Brown	chr13L[3-4]:ID7_Yellow,ID8_Brown,ID7_Yellow,ID8_Brown(circ x2.0 moderate | alt chr13L[3-4] + chr13L[3-4])	chr13L	1	False
2c109a4d-86d9-4c06-9944-1826fd6dfafa	28	chr6L	N	3	fwd	1	ID4,ID7,ID8	ID4_Green-Dark,ID7_Yellow,ID8_Brown	chr13L[3-4]:ID7_Yellow,ID8_Brown	chr13L	1	False
2c12d66b-ca28-4145-83f6-5545b6d2732e	33	chr5L	N	3	rev	1	ID6,ID8,ID7	ID6_Purple-Light,ID8_Brown,ID7_Yellow	chr13L[4]:ID8_Brown > chr13L[1]:ID7_Yellow	chr13L	1	False
32183604-a706-4ed1-bc5f-70dd6d1cb5a5	33	chr7R	N	4	fwd	1	ID5,ID7,ID8,ID7	ID5_Blue-Dark,ID7_Yellow,ID8_Brown,ID7_Yellow	chr13L[3-4]:ID7_Yellow,ID8_Brown,ID7_Yellow(circ x1.5 moderate | alt chr13L[3-4] + chr13L[1])	chr13L	1	False
3601a98e-2bcf-4771-85eb-df9d61f2bf9f	33	chr14R	N	3	fwd	0	ID6,ID6,ID6	ID6_Purple-Dark,ID6_Purple-Dark,ID6_Purple-Dark	chr10L|chr9L:ID6_Purple-Dark,ID6_Purple-Dark,ID6_Purple-Dark(circ x3.0)	chr10L|chr9L	1	False
36231450-6fae-4d2b-b0af-e80c197d3e0e	33	chr12L	N	3	rev	1	ID1,ID2,ID2	ID1_Gray,ID2_Red-Light,ID2_Red-Light	chr4R[1-2]:ID2_Red-Light,ID2_Red-Light	chr4R	1	False
37d6f4f6-90b3-4b6b-98dd-22e109b674e3	33	chr15R	N	5	fwd	1	ID2,ID2,ID3,ID3,ID3	ID2_Red-Dark,ID2_Red-Light,ID3_Orange,ID3_Orange,ID3_Orange	chr14L[2-5]:ID2_Red-Light,ID3_Orange,ID3_Orange,ID3_Orange	chr14L	1	False
389f72ff-7f6f-4cb5-9b80-b76c8d95b02f	28	chr14R	N	4	fwd	1	ID6,ID3,ID3,ID3	ID6_Purple-Neutral,ID3_Orange,ID3_Orange,ID3_Orange	chr14L[3-5]:ID3_Orange,ID3_Orange,ID3_Orange	chr14L	1	False
38e1e12c-ec7c-4264-89bf-c812a8111225	33	chr16R	Y	3	rev	0	ID3,ID7,ID8	ID3_Orange,ID7_Yellow,ID8_Brown	chr14L[3]:ID3_Orange > chr13L[3-4]:ID7_Yellow,ID8_Brown	chr14L > chr13L	2	True
3ea1bd4f-14ef-4650-ae99-ee16e0f45f7c	33	chr14R	N	4	fwd	1	ID6,ID8,ID8,ID8	ID6_Purple-Neutral,ID8_Brown,ID8_Brown,ID8_Brown	chr13L[4]:ID8_Brown,ID8_Brown,ID8_Brown(circ x3.0 moderate)	chr13L	1	False
40406ade-8930-4bcb-99b1-75c1d99ddfb4	28	chr2R	N	3	fwd	0	ID7,ID8,ID7	ID7_Yellow,ID8_Brown,ID7_Yellow	chr13L[3-4]:ID7_Yellow,ID8_Brown,ID7_Yellow(circ x1.5 moderate | alt chr13L[3-4] + chr13L[1])	chr13L	1	False
4081ddef-46b3-4611-ba4e-189a63fe2e23	33	chr14L	N	8	rev	2	ID5,ID2,ID5,ID5,ID2,ID5,ID5,ID2	ID5_Blue-Light,ID2_Red-Light,ID5_Blue-Light,ID5_Blue-Light,ID2_Red-Light,ID5_Blue-Light,ID5_Blue-Light,ID2_Red-Light	self[1]:ID5_Blue-Light > self[1-2]:ID5_Blue-Light,ID2_Red-Light,ID5_Blue-Light(circ x1.5 moderate | alt chr14L[1-2] + chr14L[1]) > self[1-2]:ID5_Blue-Light,ID2_Red-Light	chr14L	1	False
4235a799-53ad-4443-8492-798732d070c7	28	chr13L	N	6	rev	1	ID7,ID8,ID7,ID8,ID8,ID7	ID7_Yellow,ID8_Brown,ID7_Yellow,ID8_Brown,ID8_Brown,ID7_Yellow	self[3-4]:ID8_Brown,ID7_Yellow,ID8_Brown(circ x1.5 moderate | alt chr13L[4] + chr13L[3-4]) > self[4]:ID8_Brown > self[1]:ID7_Yellow	chr13L	1	False
441cdd41-dfea-4f50-ab44-785a59f09c5f	28	chr14L	N	11	fwd	5	ID5,ID2,ID3,ID3,ID3,ID2,ID2,ID2,ID2,ID2,ID2	ID5_Blue-Light,ID2_Red-Light,ID3_Orange,ID3_Orange,ID3_Orange,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light	chr12R[2-5]:ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light(circ x1.5 moderate)	chr12R	1	False
44cc9e63-041d-4002-af75-5b2a5a7a1f3e	33	chr4L	N	5	fwd	0	ID7,ID8,ID7,ID8,ID7	ID7_Yellow,ID8_Brown,ID7_Yellow,ID8_Brown,ID7_Yellow	chr13L[3-4]:ID7_Yellow,ID8_Brown > chr13L[3-4]:ID7_Yellow,ID8_Brown,ID7_Yellow(circ x1.5 moderate | alt chr13L[3-4] + chr13L[1])	chr13L	1	False
44d4a8e5-afd7-41e2-b203-afba9708c1b9	33	chr16R	N	3	rev	1	ID1,ID2,ID2	ID1_Gray,ID2_Red-Light,ID2_Red-Light	chr12R|chr4R:ID2_Red-Light,ID2_Red-Light	chr12R|chr4R	1	False
456237b1-c753-4799-9806-cd8b6139ecf1	28	chr14L	N	13	rev	5	ID5,ID2,ID3,ID3,ID3,ID3,ID3,ID3,ID3,ID3,ID3,ID3,ID3	ID5_Blue-Light,ID2_Red-Light,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange	self[3-5]:ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange(circ x2.7 strong)	chr14L	1	False
458af5fd-38ed-46b7-8f16-442656c275a8	33	chr15R	Y	4	fwd	1	ID2,ID2,ID8,ID8	ID2_Red-Dark,ID2_Red-Dark,ID8_Brown,ID8_Brown	self[1]:ID2_Red-Dark > chr13L[4]:ID8_Brown > chr13L[4]:ID8_Brown	chr15R > chr13L	2	True
48c16cfd-eaa9-4ffe-8dc2-34403657c68a	33	chr7R	N	4	rev	1	ID5,ID2,ID3,ID3	ID5_Blue-Dark,ID2_Red-Light,ID3_Orange,ID3_Orange	chr14L[2-4]:ID2_Red-Light,ID3_Orange,ID3_Orange	chr14L	1	False
49744c86-4a2e-49ef-b1a8-b03833ad93f3	33	chr2L	N	4	rev	1	ID4,ID2,ID2,ID2	ID4_Green-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light	chr4R[5-7]:ID2_Red-Light,ID2_Red-Light,ID2_Red-Light	chr4R	1	False
49f5b1fa-4cbe-492e-b3b3-06a9b6951f74	28	chr4R	N	12	rev	7	ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2	ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light	self[4-7]:ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light(circ x1.2 moderate | alt chr4R[1] + chr4R[4-7])	chr4R	1	False
4b7e04d0-8590-4b24-acb3-9846b26d0586	28	chr15R	N	4	fwd	1	ID2,ID2,ID2,ID2	ID2_Red-Dark,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light	chr12R|chr4R:ID2_Red-Light,ID2_Red-Light,ID2_Red-Light	chr12R|chr4R	1	False
4bf3de54-d9df-424f-9bde-72a8a4b56b30	33	chr14L	N	12	rev	0	ID5,ID2,ID3,ID3,ID3,ID3,ID3,ID3,ID3,ID3,ID3,ID3	ID5_Blue-Dark,ID2_Red-Light,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange	chr16L|chr7R:ID5_Blue-Dark > self[2-5]:ID2_Red-Light,ID3_Orange,ID3_Orange,ID3_Orange > self[3]:ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange(circ x7.0 strong)	chr16L|chr7R > chr14L	2	True
50aca7eb-cf02-4fda-a682-d5bfa0b5a255	33	chr14L	N	8	rev	5	ID5,ID2,ID3,ID3,ID3,ID3,ID3,ID3	ID5_Blue-Light,ID2_Red-Light,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange,ID3_Orange	self[3-5]:ID3_Orange,ID3_Orange,ID3_Orange	chr14L	1	False
52163912-4321-4834-8803-7cf53ebb5fcc	28	chr13R	Y	2	rev	0	ID5,ID7	ID5_Blue-Dark,ID7_Yellow	chr16L|chr7R:ID5_Blue-Dark > chr13L[1]:ID7_Yellow	chr16L|chr7R > chr13L	2	True
527b0df3-d584-4356-8430-49d75a702d88	28	chr7R	Y	6	fwd	1	ID5,ID5,ID3,ID5,ID5,ID3	ID5_Blue-Dark,ID5_Blue-Dark,ID3_Orange,ID5_Blue-Dark,ID5_Blue-Dark,ID3_Orange	self[1]:ID5_Blue-Dark > chr14L[3]:ID3_Orange > self[1]:ID5_Blue-Dark > self[1]:ID5_Blue-Dark > chr14L[3]:ID3_Orange	chr7R > chr14L > chr7R > chr14L	4	True
528c9417-9044-4f09-ab29-8cf7323787fc	33	chr14R	N	3	fwd	1	ID6,ID3,ID3	ID6_Purple-Neutral,ID3_Orange,ID3_Orange	chr14L[3-4]:ID3_Orange,ID3_Orange	chr14L	1	False
53a7609a-b44b-4442-b191-8f5ab08d7c25	28	chr10R	N	4	fwd	0	ID7,ID8,ID7,ID8	ID7_Yellow,ID8_Brown,ID7_Yellow,ID8_Brown	chr13L[3-4]:ID7_Yellow,ID8_Brown,ID7_Yellow,ID8_Brown(circ x2.0 moderate | alt chr13L[3-4] + chr13L[3-4])	chr13L	1	False
54ff7e49-8e52-446c-be70-18f2727a386a	33	chr5R	N	5	fwd	1	ID1,ID8,ID8,ID8,ID8	ID1_Gray,ID8_Brown,ID8_Brown,ID8_Brown,ID8_Brown	chr13L[4]:ID8_Brown,ID8_Brown,ID8_Brown,ID8_Brown(circ x4.0 moderate)	chr13L	1	False
556cd40f-22ae-4a2c-9ffa-f0d6d705dfc4	28	chr7R	N	3	rev	1	ID5,ID2,ID2	ID5_Blue-Dark,ID2_Red-Light,ID2_Red-Light	chr4R[1-2]:ID2_Red-Light,ID2_Red-Light	chr4R	1	False
56b9ca64-183f-4051-a4f0-6a52d6b50d69	33	chr12L	N	8	rev	1	ID1,ID2,ID2,ID2,ID2,ID2,ID2,ID2	ID1_Gray,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light	chr4R[3-4]:ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light(circ x3.5 moderate)	chr4R	1	False
58abea61-134d-4061-8d2b-b2f436df4982	33	chr8R	N	3	rev	1	ID1,ID7,ID7	ID1_Gray,ID7_Yellow,ID7_Yellow	chr13L[1]:ID7_Yellow > chr13L[1]:ID7_Yellow	chr13L	1	False
59541642-2731-40b9-9f56-8ce3c3186b6b	28	chr11L	N	3	fwd	0	ID1,ID2,ID2	ID1_Gray,ID2_Red-Light,ID2_Red-Light	chr12R[1-3]:ID1_Gray,ID2_Red-Light,ID2_Red-Light	chr12R	1	False
5b839d32-020b-4c7e-9955-a50a89af5c01	28	chr13L	Y	10	rev	1	ID7,ID8,ID7,ID2,ID8,ID7,ID2,ID8,ID7,ID2	ID7_Yellow,ID8_Brown,ID7_Yellow,ID2_Red-Light,ID8_Brown,ID7_Yellow,ID2_Red-Light,ID8_Brown,ID7_Yellow,ID2_Red-Light	self[4]:ID8_Brown > self[1-2]:ID7_Yellow,ID2_Red-Light > self[4]:ID8_Brown > self[1-2]:ID7_Yellow,ID2_Red-Light > self[4]:ID8_Brown > self[1-2]:ID7_Yellow,ID2_Red-Light	chr13L	1	False
5dc892a5-0485-409d-b54a-7e547542305a	33	chr7L	N	4	rev	0	ID2,ID2,ID2,ID2	ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light	chr12R[2-4]:ID2_Red-Light,ID2_Red-Light,ID2_Red-Light,ID2_Red-Light(circ x1.3 moderate | alt chr12R[2-4] + chr12R[2])	chr12R	1	False
6005aa22-9d6a-4928-ab71-1494cbd781a7	33	chr3R	N	4	rev	0	ID7,ID8,ID7,ID8	ID7_Yellow,ID8_Brown,ID7_Yellow,ID8_Brown	chr13L[3-4]:ID7_Yellow,ID8_Brown,ID7_Yellow(circ x1.5 moderate | alt chr13L[3-4] + chr13L[1]) > chr13L[4]:ID8_Brown	chr13L	1	False
635cfae8-9464-4e22-9fa0-79f5d081c104	28	chr15L	Y	3	fwd	0	ID6,ID3,ID3	ID6_Purple-Dark,ID3_Orange,ID3_Orange	chr10L|chr9L:ID6_Purple-Dark > chr14L[3-4]:ID3_Orange,ID3_Orange	chr10L|chr9L > chr14L	2	True
