read_id	chr_end	read_length	telo_side	anchor_start	anchor_end	spacer_start	spacer_end	spacer_size	spacer_source	spacer_plurality_source	spacer_switch_pos	spacer_best_identity	spacer_second_best_identity	spacer_confidence	spacer_recombination	spacer_quick_check_skipped	x_element_start	x_element_end	x_element_size	x_element_source	x_element_switch_pos	x_element_best_identity	x_element_second_best_identity	x_element_confidence	x_element_recombination	x_element_cluster_id	y_prime_count_on_read	y_prime_observed_array	y_prime_positions	y_prime_start	y_prime_end	y_prime_size	y_prime_recombination_status	y_prime_divergence_idx	y_prime_expected_at_divergence	y_prime_found_at_divergence	y_prime_downstream_consistent	y_prime_compatible_ends	y_prime_gained_segment	y_prime_fingerprint_window	y_prime_fingerprint_len	y_prime_fingerprint_kind	y_prime_array_matches	y_prime_self_match	y_prime_fingerprint_source	y_prime_fingerprint_specificity	y_prime_path	y_prime_path_n_segments	y_prime_path_primary_donor	y_prime_path_primary_len	y_prime_path_circles	y_prime_path_its_verified	y_prime_path_its_checked	recombination_source	recombination_detected	overall_confidence	cross_feature_consistent	cross_feature_detail	is_complex_event	confidence_factors	source_votes	source_tie	source_resolution	recombination_mechanism	y_prime_donor	telomere_end_confirmed	telomere_repeat_length	y_prime_probe_count	y_prime_tail_bp	qc_flags
SRR33298449.274972	chr15R	31642	beginning	26615	31642	13176	26615	13439	chr15R	chr15R	-1	97.83	0.0	0.95	no_change	False	12481	13176	695	chr15R	-1	98.57	89.86	0.922	no_change	ID2	2	ID2,ID3	ID2:5843-12481;ID3:191-5668	191	12481	12290	Y' Gain	1		ID3	True	chr15R,chr4R	ID3	ID3	1	contiguous	chr14L:contiguous	False	chr14L	1.0	chr14L[3]:ID3	1	chr14L	1		0	0	chr14L	True	0.33	True	supplementary=chr14; y_prime=chr14L; y_prime_compatible=chr15R,chr4R; y_prime_array_matches=chr14L:contiguous; y_prime_status=Y' Gain; y_prime_path=chr14L[3]:ID3	False	base=0.30, complexity=1.10	chr14L=0.50;chr14=0.25	False	arm	donor_transfer	chr14L	False	150.0	2.0	191	
SRR33298449.274422	chr15R	26357	end	0	5016	5016	18414	13398	chr15R	chr15R	-1	96.0	0.0	0.95	no_change	False	18414	19096	682	chr15R	-1	94.61	87.54	0.8079	no_change	ID2	1	ID6	ID6:19168-26247	19168	26247	7079	1st Y' Change	0	ID2	ID6	True	chr10L,chr14R,chr5L,chr9L	ID6	ID6	1	contiguous	chr10L:contiguous;chr14R:contiguous;chr5L:contiguous;chr9L:contiguous	False		0.25	chr10L|chr14R|chr5L|chr9L:ID6	1		1		0	0	ambiguous	True	0.3	True	y_prime_compatible=chr10L,chr14R,chr5L,chr9L; y_prime_array_matches=chr10L:contiguous,chr14R:contiguous,chr5L:contiguous,chr9L:contiguous; y_prime_status=1st Y' Change; y_prime_path=chr10L|chr14R|chr5L|chr9L:ID6	False	base=0.30, complexity=1.00		False		donor_transfer_candidates:4		True	103.0	1.0	110	
SRR33298449.350851	chr15R	26214	beginning	21170	26214	7695	21170	13475	chr15R	chr15R	-1	99.09	0.0	0.95	no_change	False	6999	7695	696	chr15R	-1	100.0	90.97	0.9514	no_change	ID2	1	ID5	ID5:248-7081	248	7081	6833	1st Y' Change	0	ID2	ID5	True	chr14L,chr16L,chr7R	ID5	ID5	1	contiguous	chr14L:contiguous;chr16L:contiguous;chr7R:contiguous	False		0.333	chr14L|chr16L|chr7R:ID5	1		1		0	0	chr14L	True	0.33	True	y_prime_compatible=chr14L,chr16L,chr7R; y_prime_array_matches=chr14L:contiguous,chr16L:contiguous,chr7R:contiguous; y_prime_status=1st Y' Change; y_prime_path=chr14L|chr16L|chr7R:ID5	False	base=0.30, complexity=1.10	chr14L=0.10;chr16L=0.10;chr7R=0.10	True	arm	donor_transfer_candidates:3		True	213.0	1.0	248	
SRR33298449.133799	chr15R	26080	end	0	5032	5032	18679	13647	chr15R	chr15R	-1	98.89	0.0	0.95	no_change	False	18679	19375	696	chr15R	-1	100.0	90.97	0.9514	no_change	ID2	1	ID5	ID5:19293-26017	19293	26017	6724	1st Y' Change	0	ID2	ID5	True	chr14L,chr16L,chr7R	ID5	ID5	1	contiguous	chr14L:contiguous;chr16L:contiguous;chr7R:contiguous	False		0.333	chr14L|chr16L|chr7R:ID5	1		1		0	0	chr14L	True	0.33	True	y_prime_compatible=chr14L,chr16L,chr7R; y_prime_array_matches=chr14L:contiguous,chr16L:contiguous,chr7R:contiguous; y_prime_status=1st Y' Change; y_prime_path=chr14L|chr16L|chr7R:ID5	False	base=0.30, complexity=1.10	chr14L=0.10;chr16L=0.10;chr7R=0.10	True	arm	donor_transfer_candidates:3		False	39.0	1.0	63	
SRR33298449.474015	chr15R	26042	beginning	21011	26042	7537	21011	13474	chr15R	chr15R	-1	98.7	95.9	0.95	no_change	False	6840	7537	697	chr15R	-1	99.0	90.03	0.9391	no_change	ID2	1	ID5	ID5:200-6922	200	6922	6722	1st Y' Change	0	ID2	ID5	True	chr14L,chr16L,chr7R	ID5	ID5	1	contiguous	chr14L:contiguous;chr16L:contiguous;chr7R:contiguous	False		0.333	chr14L|chr16L|chr7R:ID5	1		1		0	0	chr14L	True	0.33	True	y_prime_compatible=chr14L,chr16L,chr7R; y_prime_array_matches=chr14L:contiguous,chr16L:contiguous,chr7R:contiguous; y_prime_status=1st Y' Change; y_prime_path=chr14L|chr16L|chr7R:ID5	False	base=0.30, complexity=1.10	chr14L=0.10;chr16L=0.10;chr7R=0.10	True	arm	donor_transfer_candidates:3		True	164.0	1.0	200	
SRR33298449.139419	chr15R	25022	end	0	4045	4045	17556	13511	chr15R	chr15R	-1	97.46	0.0	0.95	no_change	False	17556	18244	688	chr15R	-1	96.42	88.31	0.873	no_change	ID2	1	ID5	ID5:18162-24887	18162	24887	6725	1st Y' Change	0	ID2	ID5	True	chr14L,chr16L,chr7R	ID5	ID5	1	contiguous	chr14L:contiguous;chr16L:contiguous;chr7R:contiguous	False		0.333	chr14L|chr16L|chr7R:ID5	1		1		0	0	chr14L	True	0.33	True	y_prime_compatible=chr14L,chr16L,chr7R; y_prime_array_matches=chr14L:contiguous,chr16L:contiguous,chr7R:contiguous; y_prime_status=1st Y' Change; y_prime_path=chr14L|chr16L|chr7R:ID5	False	base=0.30, complexity=1.10	chr14L=0.10;chr16L=0.10;chr7R=0.10	True	arm	donor_transfer_candidates:3		False	127.0	1.0	135	
SRR33298449.322221	chr15R	25961	beginning	20962	25961	7529	20962	13433	chr15R	chr15R	-1	96.95	95.24	0.95	no_change	False	6839	7529	690	chr15R	-1	97.85	89.03	0.921	no_change	ID2	1	ID5	ID5:221-6921	221	6921	6700	1st Y' Change	0	ID2	ID5	True	chr14L,chr16L,chr7R	ID5	ID5	1	contiguous	chr14L:contiguous;chr16L:contiguous;chr7R:contiguous	False		0.333	chr14L|chr16L|chr7R:ID5	1		1		0	0	chr14L	True	0.33	True	y_prime_compatible=chr14L,chr16L,chr7R; y_prime_array_matches=chr14L:contiguous,chr16L:contiguous,chr7R:contiguous; y_prime_status=1st Y' Change; y_prime_path=chr14L|chr16L|chr7R:ID5	False	base=0.30, complexity=1.10	chr14L=0.10;chr16L=0.10;chr7R=0.10	True	arm	donor_transfer_candidates:3		True	193.0	1.0	221	
SRR33298449.139769	chr15R	25022	end	0	4065	4065	17532	13467	chr15R	chr15R	-1	98.75	0.0	0.95	no_change	False	17532	18233	701	chr15R	-1	98.72	89.94	0.9269	no_change	ID2	1	ID5	ID5:18151-24845	18151	24845	6694	1st Y' Change	0	ID2	ID5	True	chr14L,chr16L,chr7R	ID5	ID5	1	contiguous	chr14L:contiguous;chr16L:contiguous;chr7R:contiguous	False		0.333	chr14L|chr16L|chr7R:ID5	1		1		0	0	chr14L	True	0.33	True	y_prime_compatible=chr14L,chr16L,chr7R; y_prime_array_matches=chr14L:contiguous,chr16L:contiguous,chr7R:contiguous; y_prime_status=1st Y' Change; y_prime_path=chr14L|chr16L|chr7R:ID5	False	base=0.30, complexity=1.10	chr14L=0.10;chr16L=0.10;chr7R=0.10	True	arm	donor_transfer_candidates:3		True	147.0	1.0	177	
SRR33298449.123526	chr15R	24645	beginning	20948	24645	7530	20948	13418	chr15R	chr15R	-1	97.74	0.0	0.95	no_change	False	6834	7530	696	chr15R	-1	97.15	88.5	0.9058	no_change	ID2	1	ID5	ID5:202-6916	202	6916	6714	1st Y' Change	0	ID2	ID5	True	chr14L,chr16L,chr7R	ID5	ID5	1	contiguous	chr14L:contiguous;chr16L:contiguous;chr7R:contiguous	False		0.333	chr14L|chr16L|chr7R:ID5	1		1		0	0	chr14L	True	0.33	True	y_prime_compatible=chr14L,chr16L,chr7R; y_prime_array_matches=chr14L:contiguous,chr16L:contiguous,chr7R:contiguous; y_prime_status=1st Y' Change; y_prime_path=chr14L|chr16L|chr7R:ID5	False	base=0.30, complexity=1.10	chr14L=0.10;chr16L=0.10;chr7R=0.10	True	arm	donor_transfer_candidates:3		True	160.0	1.0	202	
SRR33298449.484353	chr15R	25990	end	0	5043	5043	18535	13492	chr15R	chr15R	-1	99.07	0.0	0.95	no_change	False	18535	19235	700	chr15R	-1	99.43	90.6	0.9359	no_change	ID2	1	ID5	ID5:19153-25847	19153	25847	6694	1st Y' Change	0	ID2	ID5	True	chr14L,chr16L,chr7R	ID5	ID5	1	contiguous	chr14L:contiguous;chr16L:contiguous;chr7R:contiguous	False		0.333	chr14L|chr16L|chr7R:ID5	1		1		0	0	chr14L	True	0.33	True	y_prime_compatible=chr14L,chr16L,chr7R; y_prime_array_matches=chr14L:contiguous,chr16L:contiguous,chr7R:contiguous; y_prime_status=1st Y' Change; y_prime_path=chr14L|chr16L|chr7R:ID5	False	base=0.30, complexity=1.10	chr14L=0.10;chr16L=0.10;chr7R=0.10	True	arm	donor_transfer_candidates:3		False	140.0	1.0	143	
SRR33298449.367102	chr15R	25982	beginning	20942	25982	7459	20942	13483	chr15R	chr15R	-1	98.76	0.0	0.95	no_change	False	6762	7459	697	chr15R	-1	99.86	90.84	0.9492	no_change	ID2	1	ID5	ID5:133-6844	133	6844	6711	1st Y' Change	0	ID2	ID5	True	chr14L,chr16L,chr7R	ID5	ID5	1	contiguous	chr14L:contiguous;chr16L:contiguous;chr7R:contiguous	False		0.333	chr14L|chr16L|chr7R:ID5	1		1		0	0	chr14L	True	0.33	True	y_prime_compatible=chr14L,chr16L,chr7R; y_prime_array_matches=chr14L:contiguous,chr16L:contiguous,chr7R:contiguous; y_prime_status=1st Y' Change; y_prime_path=chr14L|chr16L|chr7R:ID5	False	base=0.30, complexity=1.10	chr14L=0.10;chr16L=0.10;chr7R=0.10	True	arm	donor_transfer_candidates:3		True	98.0	1.0	133	
SRR33298449.380518	chr15R	25984	end	0	5043	5043	18515	13472	chr15R	chr15R	-1	98.82	0.0	0.95	no_change	False	18515	19211	696	chr15R	-1	99.86	90.83	0.9499	no_change	ID2	1	ID5	ID5:19129-25848	19129	25848	6719	1st Y' Change	0	ID2	ID5	True	chr14L,chr16L,chr7R	ID5	ID5	1	contiguous	chr14L:contiguous;chr16L:contiguous;chr7R:contiguous	False		0.333	chr14L|chr16L|chr7R:ID5	1		1		0	0	chr14L	True	0.33	True	y_prime_compatible=chr14L,chr16L,chr7R; y_prime_array_matches=chr14L:contiguous,chr16L:contiguous,chr7R:contiguous; y_prime_status=1st Y' Change; y_prime_path=chr14L|chr16L|chr7R:ID5	False	base=0.30, complexity=1.10	chr14L=0.10;chr16L=0.10;chr7R=0.10	True	arm	donor_transfer_candidates:3		True	129.0	1.0	136	
SRR33298449.335072	chr15R	25967	beginning	20932	25967	7499	20932	13433	chr15R	chr15R	-1	97.75	0.0	0.95	no_change	False	6803	7499	696	chr15R	-1	100.0	90.97	0.9514	no_change	ID2	1	ID5	ID5:184-6885	184	6885	6701	1st Y' Change	0	ID2	ID5	True	chr14L,chr16L,chr7R	ID5	ID5	1	contiguous	chr14L:contiguous;chr16L:contiguous;chr7R:contiguous	False		0.333	chr14L|chr16L|chr7R:ID5	1		1		0	0	chr14L	True	0.33	True	y_prime_compatible=chr14L,chr16L,chr7R; y_prime_array_matches=chr14L:contiguous,chr16L:contiguous,chr7R:contiguous; y_prime_status=1st Y' Change; y_prime_path=chr14L|chr16L|chr7R:ID5	False	base=0.30, complexity=1.10	chr14L=0.10;chr16L=0.10;chr7R=0.10	True	arm	donor_transfer_candidates:3		False	143.0	1.0	184	
SRR33298449.124221	chr15R	25959	end	0	5037	5037	18509	13472	chr15R	chr15R	-1	98.59	0.0	0.95	no_change	False	18509	19201	692	chr15R	-1	99.14	90.27	0.9354	no_change	ID2	1	ID5	ID5:19119-25845	19119	25845	6726	1st Y' Change	0	ID2	ID5	True	chr14L,chr16L,chr7R	ID5	ID5	1	contiguous	chr14L:contiguous;chr16L:contiguous;chr7R:contiguous	False		0.333	chr14L|chr16L|chr7R:ID5	1		1		0	0	chr14L	True	0.33	True	y_prime_compatible=chr14L,chr16L,chr7R; y_prime_array_matches=chr14L:contiguous,chr16L:contiguous,chr7R:contiguous; y_prime_status=1st Y' Change; y_prime_path=chr14L|chr16L|chr7R:ID5	False	base=0.30, complexity=1.10	chr14L=0.10;chr16L=0.10;chr7R=0.10	True	arm	donor_transfer_candidates:3		True	106.0	1.0	114	
SRR33298449.273169	chr15R	25958	end	0	5038	5038	18503	13465	chr15R	chr15R	-1	98.66	0.0	0.95	no_change	False	18503	19199	696	chr15R	-1	99.86	90.97	0.9428	no_change	ID2	1	ID5	ID5:19117-25851	19117	25851	6734	1st Y' Change	0	ID2	ID5	True	chr14L,chr16L,chr7R	ID5	ID5	1	contiguous	chr14L:contiguous;chr16L:contiguous;chr7R:contiguous	False		0.333	chr14L|chr16L|chr7R:ID5	1		1		0	0	chr14L	True	0.33	True	y_prime_compatible=chr14L,chr16L,chr7R; y_prime_array_matches=chr14L:contiguous,chr16L:contiguous,chr7R:contiguous; y_prime_status=1st Y' Change; y_prime_path=chr14L|chr16L|chr7R:ID5	False	base=0.30, complexity=1.10	chr14L=0.10;chr16L=0.10;chr7R=0.10	True	arm	donor_transfer_candidates:3		True	98.0	1.0	107	
SRR33298449.20580	chr15R	25918	end	0	5037	5037	18520	13483	chr15R	chr15R	-1	99.45	0.0	0.95	no_change	False	18520	19216	696	chr15R	-1	100.0	90.97	0.9514	no_change	ID2	1	ID5	ID5:19134-25864	19134	25864	6730	1st Y' Change	0	ID2	ID5	True	chr14L,chr16L,chr7R	ID5	ID5	1	contiguous	chr14L:contiguous;chr16L:contiguous;chr7R:contiguous	False		0.333	chr14L|chr16L|chr7R:ID5	1		1		0	0	chr14L	True	0.33	True	y_prime_compatible=chr14L,chr16L,chr7R; y_prime_array_matches=chr14L:contiguous,chr16L:contiguous,chr7R:contiguous; y_prime_status=1st Y' Change; y_prime_path=chr14L|chr16L|chr7R:ID5	False	base=0.30, complexity=1.10	chr14L=0.10;chr16L=0.10;chr7R=0.10	True	arm	donor_transfer_candidates:3		True	39.0	1.0	54	
SRR33298449.572106	chr15R	25919	end	0	5040	5040	18508	13468	chr15R	chr15R	-1	99.27	0.0	0.95	no_change	False	18508	19204	696	chr15R	-1	100.0	90.97	0.9514	no_change	ID2	1	ID5	ID5:19122-25857	19122	25857	6735	1st Y' Change	0	ID2	ID5	True	chr14L,chr16L,chr7R	ID5	ID5	1	contiguous	chr14L:contiguous;chr16L:contiguous;chr7R:contiguous	False		0.333	chr14L|chr16L|chr7R:ID5	1		1		0	0	chr14L	True	0.33	True	y_prime_compatible=chr14L,chr16L,chr7R; y_prime_array_matches=chr14L:contiguous,chr16L:contiguous,chr7R:contiguous; y_prime_status=1st Y' Change; y_prime_path=chr14L|chr16L|chr7R:ID5	False	base=0.30, complexity=1.10	chr14L=0.10;chr16L=0.10;chr7R=0.10	True	arm	donor_transfer_candidates:3		True	53.0	1.0	62	
